champion|n|ˈʧæmpɪən|2777|чемпіон|He became the world champion.|Він став чемпіоном світу.
chance|n|ʧæns|614|шанс; можливість|There's a chance it might rain today.|Можливо, сьогодні піде дощ.
change|v|ʧeɪndʒ|357|змінювати; міняти|She decided to change her job.|Вона вирішила змінити роботу.
changing room|n|ˈʧeɪndʒɪŋ ruːm|NULL|роздягальня|The changing rooms are over there.|Роздягальні там.
channel|n|ˈʧænəl|2541|канал; прохід|He changed the channel on the TV.|Він змінив канал на телевізорі.
chapter|n|ˈʧæptər|3001|глава; розділ|She's reading the last chapter of the book.|Вона читає останню главу книги.
character|n|ˈkærɪktər|787|характер; персонаж|His character was very strong.|Його характер був дуже сильним.
charge|v|ʧɑːrdʒ|4375|заряджати; обвинувачувати|Charge your phone before you leave./He was charged with theft.|Зарядіть телефон перед виходом./Він був обвинувачений у крадіжці.
charter|v|ˈʧɑːrtər|4435|орендувати (транспорт)|They chartered a plane for the trip.|Вони орендували літак для поїздки.
chat|v|ʧæt|NULL|балакати; спілкуватися|They like to chat about their day.|Вони люблять балакати про свій день.
chat room|n|ˈʧæt ruːm|NULL|чат-кімната|They met in an online chat room.|Вони зустрілися в онлайн чат-кімнаті.
cheap|adj|ʧiːp|1944|дешевий|This is a cheap alternative.|Це дешева альтернатива.
cheat|v|ʧit|4415|обманювати; шахраювати|He was caught cheating on the test.|Він був спійманий на шахрайстві під час тесту.
check|v|ʧɛk|1900|перевіряти; контролювати|Please check the details.|Будь ласка, перевірте деталі.
check in|v|ʧɛk ɪn|NULL|реєструватися; зайти|We need to check in at the hotel.|Нам потрібно зареєструватися в готелі.
check-in|n|ˈʧɛk ɪn|NULL|реєстрація|Check-in starts at 3 PM.|Реєстрація починається о 15:00.
check out|v|ʧɛk aʊt|NULL|виписуватися; перевіряти|Can you check out the noise?|Чи можете ви перевірити звук?
checkout|n|ˈtʃekaʊt|NULL|перевірка; каса; виїзд|This checkout should be fast./You pay at the checkout./Checkout is at 11 AM.|Ця перевірка має бути швидкою./Ви платите на касі./Виїзд о 11 ранку.
cheerful|adj|ˈʧɪəfʊl|NULL|веселий; радісний|She has a very cheerful disposition.|У неї дуже веселий характер.
cheers|interj|ʧɪəz|NULL|дякую; вітання|Cheers for the help!|Дякую за допомогу!
cheese|n|ʧiːz|2122|сир|He loves cheese on his pizza.|Він любить сир на своїй піці.
chef|n|ʃɛf|3193|кухар; шеф-кухар|The chef prepared a gourmet meal.|Шеф-кухар приготував гурманську страву.
chemist|n|ˈkɛmɪst|NULL|хімік; аптекар|He's a chemist working on new compounds.|Він хімік, який працює над новими сполуками.
chemistry|n|ˈkɛmɪstri|4790|хімія|She's majoring in chemistry.|Вона спеціалізується на хімії.
cheque|n|ʧɛk|NULL|чек|He wrote a cheque for the bill.|Він виписав чек на рахунок.
chess|n|ʧɛs|NULL|шахи|They played chess all evening.|Вони грали в шахи весь вечір.
chest|n|ʧɛst|1732|груди; скриня|He felt pain in his chest.|Він відчував біль у грудях.
chest of drawers|n|ˌʧɛst əv ˈdrɔːrz|NULL|комод|She keeps her clothes in the chest of drawers.|Вона зберігає одяг у комоді.
chicken|n|ˈʧɪkɪn|1546|курка; курятина|We had chicken for dinner.|У нас була курятина на вечерю.
chief|adj|ʧiːf|1781|головний; основний|He's the chief editor of the magazine.|Він головний редактор журналу.
child|n|ʧaɪld|115|дитина|Every child loves to play.|Кожна дитина любить гратися.
childhood|n|ˈʧaɪldhʊd|2124|дитинство|She remembers her childhood with fondness.|Вона з ніжністю згадує своє дитинство.
chimney|n|ˈʧɪmni|NULL|димар; комин|Smoke was coming out of the chimney.|З комина виходив дим.
chin|n|ʧɪn|3984|підборіддя|He has a strong chin.|У нього сильне підборіддя.
China|n|ˈʧaɪnə|NULL|Китай|I've always wanted to visit China.|Я завжди хотів відвідати Китай.
Chinese|adj|ʧaɪˈniːz|1222|китайський|We had Chinese food for dinner.|Ми їли китайську їжу на вечерю.
chips|n|ʧɪps|NULL|чипси; картопля фрі|He ordered chips with his burger.|Він замовив картоплю фрі до свого бургера.
chocolate|n|ˈʧɒklət|2659|шоколад|She loves dark chocolate.|Вона любить темний шоколад.
choice|n|ʧɔɪs|631|вибір|You have a choice between tea and coffee.|У вас є вибір між чаєм і кавою.
choose|v|ʧuːz|601|вибирати; обирати|Please choose what you want to eat.|Будь ласка, оберіть, що ви хочете їсти.
church|n|ʧɜːʧ|649|церква|They went to church on Sunday.|Вони пішли до церкви в неділю.
cinema|n|ˈsɪnəmə|NULL|кінотеатр|Let's go to the cinema tonight.|Давай підемо в кінотеатр сьогодні ввечері.
circle|n|ˈsɜːkl|4793|коло|Draw a circle on the paper.|Намалюйте коло на папері.
circus|n|ˈsɜːkəs|NULL|цирк|The circus is in town this week.|Цирк у місті цього тижня.
city|n|ˈsɪti|291|місто|New York is an amazing city.|Нью-Йорк - неймовірне місто.
city centre|n|ˌsɪti ˈsɛntər|NULL|центр міста|The city centre is very busy.|Центр міста дуже жвавий.
clap|v|klæp|NULL|плескати; аплодувати|The audience clapped after the performance.|Глядачі аплодували після виступу.
class|n|klæs|432|клас; урок|He's in the top class of his school.|Він у найкращому класі своєї школи.
classical music|n|ˌklæsɪkəl ˈmjuːzɪk|NULL|класична музика|She listens to classical music to relax.|Вона слухає класичну музику, щоб розслабитися.
classroom|n|ˈklæsˌruːm|1488|класна кімната|The students gathered in the classroom.|Учні зібралися в класній кімнаті.
clean|adj|cliːn|1914|чистий|The room was very clean.|Кімната була дуже чистою.
clear|adj|klɪər|1907|ясний; чистий|The sky was clear and blue.|Небо було ясним і блакитним.
clever|adj|ˈklɛvər|NULL|розумний; кмітливий|He's a very clever child.|Він дуже розумна дитина.
click|v|klɪk|3832|клацати; натиснути|Click on the link to open the page.|Клацніть по посиланню, щоб відкрити сторінку.
cliff|n|klɪf|4357|скеля; урвище|They stood on the edge of the cliff.|Вони стояли на краю скелі.
climate|n|ˈklaɪmət|2121|клімат|The climate here is very mild.|Тут дуже м'який клімат.
climate change|n|ˈklaɪmət ʧeɪndʒ|NULL|зміна клімату|Climate change is a global issue.|Зміна клімату - це глобальна проблема.
climb|v|klaɪm|1575|підніматися; лазити|We plan to climb that mountain next summer.|Ми плануємо піднятися на ту гору наступного літа.
climbing|n|ˈklaɪmɪŋ|NULL|скелелазіння|Climbing is his favorite sport.|Скелелазіння - його улюблений вид спорту.
clinic|n|ˈklɪnɪk|2410|клініка|She works at a dental clinic.|Вона працює в стоматологічній клініці.
cloakroom|n|ˈkləʊkruːm|NULL|гардероб|Leave your coat in the cloakroom.|Залиште своє пальто в гардеробі.
clock|n|klɒk|2658|годинник|The clock on the wall showed it was late.|Годинник на стіні показував, що вже пізно.
close|v|kləʊz|917|закривати|Please close the door when you leave.|Будь ласка, закрийте двері, коли підете.
cloth|n|klɔθ|3575|тканина; матеріал|She bought some cloth for sewing.|Вона купила трохи тканини для шиття.
clothes|n|kləʊðz|1440|одяг|He put on his warmest clothes.|Він одягнув найтепліший одяг.
cloud|n|klaʊd|1928|хмара|A cloud passed in front of the sun.|Хмара пройшла перед сонцем.
cloudy|adj|ˈklaʊdi|NULL|хмарно|It's going to be a cloudy day.|Буде хмарний день.
club|n|klʌb|1263|клуб|She's a member of the book club.|Вона член книжкового клубу.
coach|n|koʊtʃ|2347|тренер; автобус (особливо далекого прямування)|He's the coach of the football team./We took a coach to the city.|Він тренер футбольної команди./Ми взяли автобус до міста.
coal|n|koʊl|3366|вугілля|The power plant runs on coal.|Електростанція працює на вугіллі.
coast|n|koʊst|2458|узбережжя; берег|They walked along the coast.|Вони гуляли вздовж узбережжя.
coat|n|koʊt|2267|пальто; шар|She wore a warm coat.|Вона одягнула тепле пальто.
cocoa|n|ˈkoʊkoʊ|NULL|какао|He made hot cocoa for everyone.|Він приготував гаряче какао для всіх.
coconut|n|ˈkoʊkənʌt|NULL|кокос|She used coconut in her recipe.|Вона використовувала кокос у своєму рецепті.
coffee|n|ˈkɒfi|1395|кава|Would you like some coffee?|Чи хочете ви кави?
coin|n|kɔɪn|4421|монета|He found an old coin in the ground.|Він знайшов стару монету в землі.
cola|n|ˈkəʊlə|NULL|кола|She prefers drinking cola.|Вона віддає перевагу колі.
cold|adj|kəʊld|3518|холодний|It's very cold outside today.|Сьогодні дуже холодно на вулиці.
collar|n|ˈkɒlər|4597|комір; нашийник|He fixed the collar of his shirt.|Він поправив комір своєї сорочки.
colleague|n|ˈkɒliːɡ|1527|колега|She discussed the project with her colleague.|Вона обговорила проект зі своїм колегою.
collect|v|kəˈlɛkt|1325|збирати; колекціонувати|He likes to collect stamps.|Він любить збирати марки.
collection|n|kəˈlɛkʃən|1049|колекція; збір|His collection of books is impressive.|Його колекція книг вражає.
college|n|ˈkɒlɪdʒ|416|коледж|He's attending college in Boston.|Він навчається в коледжі в Бостоні.
colour|n|ˈkʌlər|NULL|колір|What's your favorite colour?|Який твій улюблений колір?
comb|n|koʊm|NULL|гребінець|She used a comb to style her hair.|Вона використовувала гребінець для укладання волосся.
come|v|kʌm|70|приходити; йти|Please come to the meeting at 2 PM.|Будь ласка, прийдіть на зустріч о 14:00.
comedian|n|kəˈmiːdiən|NULL|комік; гуморист|The comedian had the audience in stitches.|Комік змусив аудиторію сміятися до сліз.
come down|v|ˈkʌm daʊn|NULL|спускатися; знижуватися|The price of the house has come down.|Ціна на будинок знизилася.
comedy|n|ˈkɒmədi|3243|комедія|We watched a comedy last night.|Ми дивилися комедію вчора ввечері.
come on|v|ˈkʌm ɒn|NULL|давай; увімкнутися|Come on, let's go!/The light didn't come on.|Давай, підемо!/Світло не увімкнулося.
comer|n|ˈkʌmər|NULL|прибулець; новачок|She's a new comer to the city.|Вона новачок у місті.
comfort|n|ˈkʌmfət|2951|комфорт; утіха|This chair provides great comfort.|Це крісло забезпечує великий комфорт.
comfortable|adj|ˈkʌmfətəbl|1713|зручний; комфортний|The bed is very comfortable.|Ліжко дуже зручне.
comic|n|ˈkɒmɪk|NULL|комікс; гумористичний|He reads comic books every weekend.|Він читає комікси кожні вихідні.
command|n|kəˈmænd|4035|команда; наказ|He gave the command to start.|Він дав команду почати.
commercial|adj|kəˈmɜːʃəl|1030|комерційний; рекламний|This is a commercial product.|Це комерційний продукт.
committee|n|kəˈmɪti|1434|комітет; група|She's part of the organizing committee.|Вона є частиною організаційного комітету.
common|adj|ˈkɒmən|713|звичайний; спільний|It's a common problem.|Це звичайна проблема.
communicate|v|kəˈmjuːnɪkeɪt|2695|спілкуватися|They communicate well in English.|Вони добре спілкуються англійською.
communication|n|kəˌmjuːnɪˈkeɪʃən|1256|комунікація; спілкування|Good communication is key in any relationship.|Гарна комунікація є ключовою в будь-яких стосунках.
compact|adj|ˈkɒmpækt|NULL|компактний; щільний|The device is small and compact.|Пристрій малий і компактний.
company|n|ˈkʌmpəni|189|компанія; товариство|He works for a big company.|Він працює на велику компанію.
compare|v|kəmˈpeər|834|порівнювати|Can you compare these two items?|Чи можете ви порівняти ці дві речі?
comparison|n|kəmˈpærɪsən|2185|порівняння|By comparison, this one is much better.|У порівнянні, цей набагато кращий.
compete|v|kəmˈpiːt|2080|змагатися; конкурувати|They will compete in the championships.|Вони змагатимуться на чемпіонаті.
competition|n|ˌkɒmpəˈtɪʃən|1352|конкурс; змагання|She entered the writing competition.|Вона взяла участь у конкурсі на письмо.
complain|v|kəmˈpleɪn|1874|скаржитися|He likes to complain about everything.|Він любить скаржитися на все.
complaint|n|kəmˈpleɪnt|2345|скарга|The customer made a complaint about the service.|Клієнт подав скаргу на обслуговування.
complete|adj|kəmˈpliːt|1447|повний; завершений|The project is now complete.|Проект тепер завершений.
complicated|adj|ˈkɒmplɪkeɪtɪd|2775|складний; заплутаний|This is a very complicated issue.|Це дуже складне питання.
composition|n|ˌkɒmpəˈzɪʃən|3025|композиція; твір|She wrote a composition about her summer.|Вона написала твір про своє літо.
computer|n|kəmˈpjuːtər|590|комп'ютер|He's good with computers.|Він добре розуміється на комп'ютерах.
concentrate|v|ˈkɒnsəntreɪt|2379|концентрувати; зосереджуватися|Try to concentrate on your work.|Спробуй зосередитися на своїй роботі.
concert|n|ˈkɒnsɜːt|2537|концерт|The band is playing a concert tonight.|Група дає концерт сьогодні ввечері.
conclusion|n|kənˈkluːʒən|1676|висновок; закінчення|In conclusion, we need more time.|На завершення, нам потрібно більше часу.
condition|n|kənˈdɪʃən|630|умова; стан|The car is in good condition.|Машина в хорошому стані.
conference|n|ˈkɒnfərəns|968|конференція|He's attending an international conference.|Він відвідує міжнародну конференцію.
confident|adj|ˈkɒnfɪdənt|2888|впевнений|She's very confident in her abilities.|Вона дуже впевнена у своїх здібностях.
confirm|v|kənˈfɜːm|1864|підтверджувати|Please confirm your reservation.|Будь ласка, підтвердіть вашу бронь.
congratulations!|interj|kənˌɡrætʃəˈleɪʃənz|NULL|віншую!; вітаю!|Congratulations on your new job!|Вітаю з новою роботою!
connect|v|kəˈnɛkt|1645|з'єднувати; приєднувати|Connect the cables to the TV.|З'єднайте кабелі з телевізором.
connection|n|kəˈnɛkʃən|1427|зв'язок; з'єднання|The internet connection is slow.|Інтернет-зв'язок повільний.
consider|v|kənˈsɪdər|395|розглядати; вважати|We should consider all options.|Ми повинні розглянути всі варіанти.
consist|v|kənˈsɪst|2210|складатися; полягати|The team consists of five members.|Команда складається з п'яти членів.
consul|n|ˈkɒnsəl|NULL|консул|He met with the consul for advice.|Він зустрівся з консулом за порадою.
consulate|n|ˈkɒnsjʊlət|NULL|консульство|They visited the consulate for visa issues.|Вони відвідали консульство з питань віз.
contact|n|ˈkɒntækt|2270|контакт; зв'язок|Here's my contact information.|Ось моя контактна інформація.
contain|v|kənˈteɪn|935|містити; включати|This book contains many stories.|Ця книга містить багато історій.
contents|n|ˈkɒntents|NULL|вміст; зміст|Check the contents of the package.|Перевірте вміст посилки.
continent|n|ˈkɒntɪnənt|4061|континент|Africa is the second largest continent.|Африка - другий за розміром континент.
continue|v|kənˈtɪnjuː|294|продовжувати|Please continue reading.|Будь ласка, продовжуйте читати.
contract|n|ˈkɒntrækt|1276|контракт; угода|He signed a contract with the company.|Він підписав контракт з компанією.
control|v|kənˈtrəʊl|938|контролювати; керувати|Can you control the temperature?|Чи можете ви контролювати температуру?
convenient|adj|kənˈviːniənt|NULL|зручний; практичний|It's convenient to live near the subway.|Жити поруч із метро дуже зручно.
conversation|n|ˌkɒnvəˈseɪʃən|1168|розмова; бесіда|We had a long conversation about our plans.|Ми мали довгу розмову про наші плани.
cook|v|kʊk|4059|готувати; варити|I like to cook Italian food.|Я люблю готувати італійську їжу.
cooker|n|ˈkʊkər|NULL|плита; кухонна піч|The cooker is broken.|Плита зламалася.
cookie|n|ˈkʊki|3297|печиво; кекс|Would you like a cookie?|Хочете печиво?
cool|adj|kuːl|3381|крутий; прохолодний|It's a cool day today.|Сьогодні прохолодний день.
copy|n|ˈkɒpi|4953|копія|Can I make a copy of this document?|Можу я зробити копію цього документу?
corn|n|kɔːn|2470|кукурудза|Corn is a staple food in many countries.|Кукурудза є основною їжею у багатьох країнах.
correct|adj|kəˈrɛkt|3279|правильний; точний|Your answer is correct.|Ваша відповідь правильна.
correction|n|kəˈrɛkʃən|NULL|виправлення; корекція|The teacher made some corrections to my essay.|Вчитель зробив кілька виправлень у моєму есе.
corridor|n|ˈkɒrɪdɔːr|3507|коридор|The corridor is very long.|Коридор дуже довгий.
cost|v|kɒst|1121|коштувати|How much does it cost?|Скільки це коштує?
costume|n|ˈkɒstjuːm|4191|костюм; маскарадний костюм|She wore a beautiful costume to the party.|Вона одягла гарний костюм на вечірку.
cottage|n|ˈkɒtɪdʒ|4820|котедж; садиба|They live in a small cottage by the sea.|Вони живуть у маленькому котеджі біля моря.
cotton|n|ˈkɒtən|3161|бавовна; ватне волокно|This shirt is made of cotton.|Ця сорочка зроблена з бавовни.
cough|n|kɒf|NULL|кашель|He has a bad cough.|У нього сильний кашель.
count|v|kaʊnt|2578|рахувати; брати до уваги|I counted ten apples.|Я порахував десять яблук.
country|n|ˈkʌntri|166|країна|I want to visit many countries.|Я хочу відвідати багато країн.
countryside|n|ˈkʌntrisaɪd|NULL|сільська місцевість; природа|I love walking in the countryside.|Я люблю гуляти в сільській місцевості.
couple|n|ˈkʌpəl|532|пара; подружжя|A couple danced at the wedding.|Пара танцювала на весіллі.
courage|n|ˈkʌrɪdʒ|3355|сміливість; мужність|She showed great courage in facing her fears.|Вона проявила велику сміливість, зіткнувшись зі своїми страхами.
course|n|kɔːs|618|курс; страва|I'm taking a cooking course.|Я відвідую кулінарні курси.
court|n|kɔːt|542|суд; двір|The case will be heard in court.|Справа буде розглядатися в суді.
cover|v|ˈkʌvər|1639|покривати; охоплювати|Please cover the food.|Будь ласка, накрийте їжу.
cow|n|kaʊ|3103|корова|The cow is grazing in the field.|Корова пасеться на полі.
crash|v|kræʃ|3321|розбиватися; аварія|The plane crashed into the ocean.|Літак впав в океан.
crazy|adj|ˈkreɪzi|1817|божевільний; шалений|That idea is crazy!|Ця ідея божевільна!
cream|n|kriːm|2024|вершки; крем|I like to put cream in my coffee.|Я люблю додавати вершки в каву.
create|v|krɪˈeɪt|333|створювати|Artists create beautiful things.|Художники створюють прекрасні речі.
creative|adj|krɪˈeɪtɪv|2067|творчий; креативний|She is a very creative person.|Вона дуже творча людина.
creature|n|ˈkriːtʃər|2375|істота; творіння|A mermaid is a mythical creature.|Русалка - міфічна істота.
credit|n|ˈkrɛdɪt|4117|кредит; довіра|I need to pay my credit card bill.|Я повинен сплатити рахунок за кредитною карткою.
credit card|n|ˈkrɛdɪt kɑːrd|NULL|кредитна картка|I paid with my credit card.|Я заплатив кредитною карткою.
crew|n|kruː|1718|екіпаж|The flight crew welcomed us aboard.|Екіпаж рейсу привітав нас на борту.
crime|n|kraɪm|831|злочин|He committed a crime.|Він скоїв злочин.
criminal|adj|ˈkrɪmɪnəl|3368|кримінальний; злочинний|He is a criminal.|Він злочинець.
cross|v|krɒs|3515|перетинати; переходити|Please cross the street at the crosswalk.|Будь ласка, перейдіть дорогу на пішохідному переході.
crossing|n|ˈkrɒsɪŋ|NULL|перехід; перехрестя|The pedestrian crossing is over there.|Пішохідний перехід там.
crossroads|n|ˈkrɒsroʊdz|NULL|перехрестя|We met at the crossroads.|Ми зустрілися на перехресті.
crowd|n|kraʊd|4914|натовп|There was a large crowd at the concert.|На концерті був великий натовп.
crowded|adj|ˈkraʊdɪd|4792|заповнений; переповнений|The bus was crowded.|Автобус був переповнений.
crown|n|kraʊn|NULL|корона|The queen wore a golden crown.|Королева носила золоту корону.
cruel|adj|ˈkruːəl|4815|жорстокий|He was a cruel man.|Він був жорстокою людиною.
cruise|n|kruːz|4738|круїз; подорож|We went on a cruise around the Mediterranean.|Ми вирушили в круїз Середземним морем.
cry|v|kraɪ|3472|плакати; кричати|The baby is crying.|Дитина плаче.
cucumber|n|ˈkjuːkʌmbər|NULL|огірок|I like to eat cucumbers in salads.|Я люблю їсти огірки в салатах.
cultural|adj|ˈkʌltʃərəl|934|культурний|We visited many cultural sites in Rome.|Ми відвідали багато культурних пам'яток у Римі.
culture|n|ˈkʌltʃər|612|культура|Japanese culture is very interesting.|Японська культура дуже цікава.
cup|n|kʌp|780|чашка|I need a cup of coffee.|Мені потрібна чашка кави.
cupboard|n|ˈkʌbəd|NULL|шафа; буфет|I put the dishes in the cupboard.|Я поставив посуд у шафу.
cure|v|kjʊər|4641|лікувати; вилікувати|Doctors are trying to find a cure for cancer.|Лікарі намагаються знайти ліки від раку.
curious|adj|ˈkjʊərɪəs|3139|цікавий; допитливий|She is a very curious child.|Вона дуже допитлива дитина.
curly|adj|ˈkɜːrli|NULL|кучерявий|She has curly hair.|У неї кучеряве волосся.
currency|n|ˈkʌrənsi|3774|валюта|What is the currency of Japan?|Яка валюта в Японії?
current|adj|ˈkʌrənt|653|поточний; сучасний|What is the current time?|Котра зараз година?
curriculum|n|kəˈrɪkjʊləm|2094|навчальна програма|The school has a new curriculum.|У школі нова навчальна програма.
curriculum vitae|n|kəˈrɪkjʊləm ˈviːtaɪ|NULL|резюме; життєпис|I sent my curriculum vitae to the company.|Я відправив своє резюме в компанію.
curry|n|ˈkʌri|NULL|каррі; соус каррі|I love Indian curry.|Я люблю індійське каррі.
curtain|n|ˈkɜːtn|3659|занавіска; штора|Please close the curtains.|Будь ласка, зачини штори.
curve|n|kɜːv|3493|крива; зігнутість|The road has a sharp curve.|Дорога має різкий поворот.
cushion|n|ˈkʊʃən|NULL|подушка; м'яка підкладка|The sofa has soft cushions.|На дивані м'які подушки.
custom|n|ˈkʌstəm|3017|звичай; традиція|It is a custom to give gifts at Christmas.|Дарувати подарунки на Різдво - це звичай.
customer|n|ˈkʌstəmər|1102|клієнт; покупець|The customer is always right.|Клієнт завжди правий.
customs|n|ˈkʌstəmz|NULL|митниця|We had to go through customs when we arrived in the country.|Ми повинні були пройти митний контроль, коли прибули в країну.
customs officer|n|ˈkʌstəmz ˈɒfɪsər|NULL|митник|The customs officer checked my passport.|Митник перевірив мій паспорт.
cut|v|kʌt|1505|різати; відрізати|She cut her finger with a knife.|Вона порізала палець ножем.
cut up|v|ˈkʌt ʌp|NULL|нарізати; подрібнювати|She cut up the vegetables for the salad.|Вона нарізала овочі для салату.  
CV|n|ˌsiːˈviː|NULL|резюме|Send me your CV for review.|Надішліть мені своє резюме для перевірки.  
cycle|n|ˈsaɪkəl|2240|велосипед; цикл|He rides his cycle to work./The water cycle is essential for life.|Він їздить на велосипеді на роботу./Водний цикл є необхідним для життя.  
cycling|n|ˈsaɪklɪŋ|NULL|велоспорт|She enjoys cycling on weekends.|Вона любить займатися велоспортом на вихідних.  
cyclist|n|ˈsaɪklɪst|NULL|велосипедист|The cyclist won the race.|Велосипедист виграв гонку.  
dad|n|dæd|1828|тато; батько|My dad is a great cook.|Мій тато чудово готує.  
daddy|n|ˈdædi|NULL|татко; папа|The child ran to his daddy.|Дитина побігла до татка.  
daily|adj|ˈdeɪli|3528|щоденний|She writes in her daily journal.|Вона веде свій щоденний щоденник.  
damage|n|ˈdæmɪdʒ|3024|шкода; пошкодження|The storm caused severe damage.|Буря спричинила сильні пошкодження.  
damp|adj|dæmp|NULL|вологий; сирний|The basement is cold and damp.|Підвал холодний і вологий.  
dance|v|dɑːns|1978|танцювати|They love to dance together.|Вони люблять танцювати разом.  
dancer|n|ˈdænsər|3697|танцівник|She is a professional dancer.|Вона професійна танцівниця.  
dancing|n|ˈdænsɪŋ|4760|танці|Dancing makes me happy.|Танці роблять мене щасливим.  
danger|n|ˈdeɪndʒər|1554|небезпека|The sign warns of danger.|Знак попереджає про небезпеку.  
dangerous|adj|ˈdeɪndʒərəs|1465|небезпечний|This road is very dangerous.|Ця дорога дуже небезпечна.  
dark|adj|dɑːrk|2170|темний|The room was dark and quiet.|Кімната була темною і тихою.  
date|n|deɪt|2506|дата; зустріч|What is today's date?/They went on a date last night.|Яка сьогодні дата?/Вони ходили на побачення минулої ночі.  
daughter|n|ˈdɔːtər|635|дочка|He has a beautiful daughter.|У нього гарна дочка.  
day|n|deɪ|90|день|Today is a sunny day.|Сьогодні сонячний день.  
dead|adj|dɛd|727|мертвий|The battery is dead.|Батарея розряджена.  
deaf|adj|dɛf|NULL|глухий|He was born deaf.|Він народився глухим.  
deal|n|diːl|801|угода; справи|They made a business deal./I have a lot of deals today.|Вони уклали бізнес-угоду./У мене багато справ сьогодні.  
dear|adj|dɪər|3365|дорогий; любий|She is very dear to me./Dear friend, how are you?|Вона мені дуже дорога./Любий друже, як справи?  
death|n|dɛθ|418|смерть|His death was a tragedy.|Його смерть була трагедією.  
December|December|dɪˈsɛmbər|NULL|грудень|Christmas is in December.|Різдво у грудні.  
decide|v|dɪˈsaɪd|457|вирішувати|She decided to move abroad.|Вона вирішила переїхати за кордон.  
decimal|adj|ˈdɛsɪməl|NULL|десятковий|Use a decimal point in numbers.|Використовуйте десяткову крапку в числах.  
decision|n|dɪˈsɪʒən|480|рішення|It was a tough decision.|Це було важке рішення.  
deck|n|dɛk|2812|палуба; колода|They stood on the ship's deck./Shuffle the deck of cards.|Вони стояли на палубі корабля./Перетасуйте колоду карт.  
declare|v|dɪˈklɛər|1749|заявляти; оголошувати|He declared his love for her./The president declared a holiday.|Він зізнався їй у коханні./Президент оголосив свято.  
deejay|n|ˈdiːdʒeɪ|NULL|діджей|The deejay played great music.|Діджей грав чудову музику.  
deep|adj|diːp|1719|глибокий|The lake is very deep.|Озеро дуже глибоке.  
defeat|v|dɪˈfiːt|4170|перемагати; поразка|Our team defeated the rivals./The defeat was unexpected.|Наша команда перемогла суперників./Поразка була несподіваною.  
defence|n|dɪˈfɛns|NULL|оборона; захист|They built a strong defence.|Вони побудували міцний захист.  
defend|v|dɪˈfɛnd|1762|захищати|He defended his friend.|Він захистив свого друга.  
definitely|adv|ˈdɛfɪnətli|2005|точно; безумовно|I will definitely come.|Я точно прийду.  
degree|n|dɪˈɡriː|790|ступінь; градус|She has a law degree./It's 30 degrees outside.|Вона має юридичний ступінь./На вулиці 30 градусів.  
degrees|n|dɪˈɡriːz|NULL|градуси|Water boils at 100 degrees.|Вода кипить при 100 градусах.  
delay|n|dɪˈleɪ|3471|затримка|The flight has a delay.|Рейс має затримку.  
delete|v|dɪˈliːt|NULL|видаляти|Delete that file now.|Видали той файл зараз.  
delighted|adj|dɪˈlaɪtɪd|NULL|радісний; задоволений|She was delighted with the gift.|Вона була рада подарунку.  
deliver|v|dɪˈlɪvər|1295|доставляти; народжувати|They deliver packages daily./She delivered a healthy baby.|Вони доставляють пакунки щодня./Вона народила здорову дитину.  
delivery|n|dɪˈlɪvəri|2828|доставка; пологи|The delivery arrived on time./The doctor assisted in the delivery.|Доставка прибула вчасно./Лікар допомагав при пологах.  
demand|n|dɪˈmænd|1461|попит; вимога|There is a high demand for this product./She made a strong demand.|На цей товар високий попит./Вона висунула жорстку вимогу.  
demonstration|n|ˌdɛmənˈstreɪʃən|3169|демонстрація; показ|The workers held a demonstration./He gave a demonstration of the new device.|Робітники провели демонстрацію./Він зробив показ нового пристрою.  
dentist|n|ˈdɛntɪst|NULL|стоматолог|I have an appointment with the dentist.|У мене запис до стоматолога.  
depart|v|dɪˈpɑːrt|4886|виїжджати; відбуватися|The train departs at noon./The ceremony will depart from tradition.|Поїзд відправляється опівдні./Церемонія відійде від традиції.  
department|n|dɪˈpɑːtmənt|1202|відділ; департамент|She works in the sales department.|Вона працює у відділі продажів.  
departure|n|dɪˈpɑːtʃər|3903|від'їзд; відхід|His departure was unexpected.|Його від'їзд був несподіваним.  
depend|v|dɪˈpɛnd|1483|залежати|It depends on the weather.|Це залежить від погоди.  
deposit|n|dɪˈpɒzɪt|4744|депозит; застава|I put a deposit on the apartment./You need to pay a deposit for the rental car.|Я вніс депозит за квартиру./Вам потрібно внести заставу за оренду автомобіля.  
depressed|adj|dɪˈprɛst|4551|депресивний|She felt depressed after losing her job.|Вона почувалася депресивною після втрати роботи.  
depth|n|dɛpθ|2579|глибина|The lake has a depth of 50 meters.|Озеро має глибину 50 метрів.  
description|n|dɪˈskrɪpʃən|2190|опис; характеристика|The book gives a detailed description of the event./His description of the place was accurate.|Книга дає детальний опис події./Його характеристика місця була точною.  
desert|n|ˈdɛzərt|2216|пустеля|The Sahara is the largest desert in the world.|Сахара — найбільша пустеля у світі.  
deserve|v|dɪˈzɜːv|2244|заслуговувати|You deserve a break after all that work.|Ти заслуговуєш на відпочинок після всієї цієї роботи.  
design|n|dɪˈzaɪn|873|дизайн; проект|The building has a modern design./He worked on the design of the new car.|Будівля має сучасний дизайн./Він працював над проектом нового автомобіля.  
designer|n|dɪˈzaɪnər|2447|дизайнер|She is a fashion designer.|Вона – дизайнер моди.  
